src_id,dst_id,link_type,str_type,link_weight
2008,1430,numAttribute,1,1
2028,1483,numAttribute,1,1
2028,1472,numAttribute,1,1
2090,1488,numAttribute,1,1
2090,1491,numAttribute,1,1
2028,1478,numAttribute,1,1
2380,1546,numAttribute,1,1
2378,1566,numAttribute,1,1
2438,1550,numAttribute,1,1
2433,1518,numAttribute,1,1
2355,1505,numAttribute,1,1
2422,1530,numAttribute,1,1
2440,1510,numAttribute,1,1
2438,1526,numAttribute,1,1
2438,1539,numAttribute,1,1
2405,1499,numAttribute,1,1
2420,1571,numAttribute,1,1
2389,1575,numAttribute,1,1
2354,1542,numAttribute,1,1
2355,1556,numAttribute,1,1
2434,1514,numAttribute,1,1
2351,1502,numAttribute,1,1
2347,1523,numAttribute,1,1
2355,1535,numAttribute,1,1
2361,1562,numAttribute,1,1
2417,1559,numAttribute,1,1
2355,1593,numAttribute,1,1
2355,1587,numAttribute,1,1
2438,1590,numAttribute,1,1
2355,1579,numAttribute,1,1
2438,1583,numAttribute,1,1
2516,1623,numAttribute,1,1
2475,1605,numAttribute,1,1
2502,1658,numAttribute,1,1
2483,1608,numAttribute,1,1
2510,1614,numAttribute,1,1
2466,1629,numAttribute,1,1
2532,1632,numAttribute,1,1
2487,1626,numAttribute,1,1
2495,1652,numAttribute,1,1
2467,1602,numAttribute,1,1
2495,1620,numAttribute,1,1
2468,1647,numAttribute,1,1
2508,1641,numAttribute,1,1
2495,1617,numAttribute,1,1
2497,1596,numAttribute,1,1
2473,1635,numAttribute,1,1
2513,1656,numAttribute,1,1
2512,1644,numAttribute,1,1
2486,1611,numAttribute,1,1
2516,1599,numAttribute,1,1
2533,1662,numAttribute,1,1
2526,1649,numAttribute,1,1
2516,1638,numAttribute,1,1
2495,1667,numAttribute,1,1
2495,1673,numAttribute,1,1
2516,1676,numAttribute,1,1
2495,1665,numAttribute,1,1
2516,1670,numAttribute,1,1
2565,1720,numAttribute,1,1
2582,1702,numAttribute,1,1
2610,1714,numAttribute,1,1
2552,1693,numAttribute,1,1
2632,1687,numAttribute,1,1
2550,1679,numAttribute,1,1
2567,1699,numAttribute,1,1
2585,1696,numAttribute,1,1
2557,1729,numAttribute,1,1
2565,1711,numAttribute,1,1
2610,1684,numAttribute,1,1
2575,1735,numAttribute,1,1
2565,1726,numAttribute,1,1
2558,1717,numAttribute,1,1
2610,1682,numAttribute,1,1
2549,1732,numAttribute,1,1
2568,1708,numAttribute,1,1
2584,1705,numAttribute,1,1
2604,1690,numAttribute,1,1
2588,1723,numAttribute,1,1
2610,1738,numAttribute,1,1
2565,1743,numAttribute,1,1
2565,1740,numAttribute,1,1
2565,1745,numAttribute,1,1
2610,1747,numAttribute,1,1
2703,1771,numAttribute,1,1
2704,1764,numAttribute,1,1
2634,1779,numAttribute,1,1
2707,1774,numAttribute,1,1
2703,1751,numAttribute,1,1
2704,1773,numAttribute,1,1
2698,1762,numAttribute,1,1
2662,1760,numAttribute,1,1
2704,1775,numAttribute,1,1
2663,1768,numAttribute,1,1
2655,1753,numAttribute,1,1
2676,1755,numAttribute,1,1
2648,1777,numAttribute,1,1
2683,1778,numAttribute,1,1
2706,1749,numAttribute,1,1
2691,1758,numAttribute,1,1
2688,1770,numAttribute,1,1
2651,1772,numAttribute,1,1
2658,1776,numAttribute,1,1
2703,1766,numAttribute,1,1
2704,1781,numAttribute,1,1
2703,1784,numAttribute,1,1
2703,1780,numAttribute,1,1
2704,1782,numAttribute,1,1
2704,1783,numAttribute,1,1
2718,1351,numAttribute,1,1
2717,1345,numAttribute,1,1
2718,1338,numAttribute,1,1
2719,1331,numAttribute,1,1
2718,1324,numAttribute,1,1
2718,1366,numAttribute,1,1
2718,1359,numAttribute,1,1
2720,1392,numAttribute,1,1
2721,1372,numAttribute,1,1
2720,1385,numAttribute,1,1
2720,1388,numAttribute,1,1
2722,1380,numAttribute,1,1
2720,1397,numAttribute,1,1
2720,1402,numAttribute,1,1
2724,1422,numAttribute,1,1
2724,1417,numAttribute,1,1
2723,1407,numAttribute,1,1
2724,1412,numAttribute,1,1
2725,1427,numAttribute,1,1
2724,1437,numAttribute,1,1
2724,1432,numAttribute,1,1
2726,1456,numAttribute,1,1
2728,1450,numAttribute,1,1
2727,1460,numAttribute,1,1
2727,1442,numAttribute,1,1
2727,1446,numAttribute,1,1
2727,1469,numAttribute,1,1
2727,1465,numAttribute,1,1
2729,1489,numAttribute,1,1
2731,1494,numAttribute,1,1
2729,1474,numAttribute,1,1
2729,1484,numAttribute,1,1
2730,1479,numAttribute,1,1
2729,1501,numAttribute,1,1
2729,1496,numAttribute,1,1
2733,1519,numAttribute,1,1
2732,1511,numAttribute,1,1
2732,1507,numAttribute,1,1
2732,1522,numAttribute,1,1
2734,1515,numAttribute,1,1
2732,1531,numAttribute,1,1
2732,1527,numAttribute,1,1
2735,1538,numAttribute,1,1
2737,1534,numAttribute,1,1
2736,1551,numAttribute,1,1
2736,1548,numAttribute,1,1
2736,1543,numAttribute,1,1
2736,1560,numAttribute,1,1
2736,1555,numAttribute,1,1
2738,1567,numAttribute,1,1
2738,1570,numAttribute,1,1
2740,1563,numAttribute,1,1
2738,1578,numAttribute,1,1
2739,1574,numAttribute,1,1
2738,1582,numAttribute,1,1
2738,1586,numAttribute,1,1
567,32,numAttribute,1,1
567,8,numAttribute,1,1
568,24,numAttribute,1,1
566,4,numAttribute,1,1
567,16,numAttribute,1,1
567,40,numAttribute,1,1
567,48,numAttribute,1,1
594,56,numAttribute,1,1
595,65,numAttribute,1,1
811,73,numAttribute,1,1
813,81,numAttribute,1,1
839,89,numAttribute,1,1
838,97,numAttribute,1,1
871,105,numAttribute,1,1
871,113,numAttribute,1,1
874,124,numAttribute,1,1
897,130,numAttribute,1,1
897,137,numAttribute,1,1
899,145,numAttribute,1,1
964,152,numAttribute,1,1
964,160,numAttribute,1,1
962,168,numAttribute,1,1
1002,250,numAttribute,1,1
1002,184,numAttribute,1,1
1002,234,numAttribute,1,1
1002,242,numAttribute,1,1
1005,208,numAttribute,1,1
997,193,numAttribute,1,1
1002,226,numAttribute,1,1
1002,217,numAttribute,1,1
1002,258,numAttribute,1,1
997,200,numAttribute,1,1
999,176,numAttribute,1,1
999,289,numAttribute,1,1
1002,265,numAttribute,1,1
1005,273,numAttribute,1,1
1002,281,numAttribute,1,1
1030,337,numAttribute,1,1
1030,361,numAttribute,1,1
1030,320,numAttribute,1,1
1030,305,numAttribute,1,1
1030,345,numAttribute,1,1
1030,369,numAttribute,1,1
1032,353,numAttribute,1,1
1036,329,numAttribute,1,1
1032,313,numAttribute,1,1
1030,297,numAttribute,1,1
1034,377,numAttribute,1,1
1036,385,numAttribute,1,1
1034,400,numAttribute,1,1
1030,407,numAttribute,1,1
1030,393,numAttribute,1,1
1087,449,numAttribute,1,1
1090,470,numAttribute,1,1
1089,477,numAttribute,1,1
1088,431,numAttribute,1,1
1087,500,numAttribute,1,1
1089,442,numAttribute,1,1
1089,484,numAttribute,1,1
1089,492,numAttribute,1,1
1089,426,numAttribute,1,1
1089,417,numAttribute,1,1
1089,459,numAttribute,1,1
1090,533,numAttribute,1,1
1089,517,numAttribute,1,1
1088,525,numAttribute,1,1
1089,508,numAttribute,1,1
1280,541,numAttribute,1,1
1280,565,numAttribute,1,1
1122,572,numAttribute,1,1
1280,557,numAttribute,1,1
1282,549,numAttribute,1,1
1280,605,numAttribute,1,1
1280,581,numAttribute,1,1
1280,612,numAttribute,1,1
1131,589,numAttribute,1,1
1122,596,numAttribute,1,1
1305,644,numAttribute,1,1
1299,636,numAttribute,1,1
1299,619,numAttribute,1,1
1297,652,numAttribute,1,1
1299,628,numAttribute,1,1
1303,691,numAttribute,1,1
1305,669,numAttribute,1,1
1299,661,numAttribute,1,1
1299,684,numAttribute,1,1
1299,676,numAttribute,1,1
1344,700,numAttribute,1,1
1363,708,numAttribute,1,1
724,715,numAttribute,1,1
744,723,numAttribute,1,1
783,731,numAttribute,1,1
856,755,numAttribute,1,1
850,739,numAttribute,1,1
856,747,numAttribute,1,1
973,778,numAttribute,1,1
978,763,numAttribute,1,1
973,770,numAttribute,1,1
1022,794,numAttribute,1,1
1019,801,numAttribute,1,1
1019,786,numAttribute,1,1
1059,810,numAttribute,1,1
1057,817,numAttribute,1,1
1057,826,numAttribute,1,1
1116,833,numAttribute,1,1
1114,841,numAttribute,1,1
1100,849,numAttribute,1,1
1133,858,numAttribute,1,1
1143,865,numAttribute,1,1
1137,871,numAttribute,1,1
1227,887,numAttribute,1,1
1225,880,numAttribute,1,1
1223,895,numAttribute,1,1
1604,903,numAttribute,1,1
1609,911,numAttribute,1,1
1614,919,numAttribute,1,1
1614,928,numAttribute,1,1
35,2,numAttribute,1,1
0,15,numAttribute,1,1
32,22,numAttribute,1,1
32,27,numAttribute,1,1
121,38,numAttribute,1,1
135,46,numAttribute,1,1
113,54,numAttribute,1,1
113,62,numAttribute,1,1
187,78,numAttribute,1,1
188,70,numAttribute,1,1
186,92,numAttribute,1,1
186,85,numAttribute,1,1
292,107,numAttribute,1,1
305,99,numAttribute,1,1
300,116,numAttribute,1,1
300,121,numAttribute,1,1
379,129,numAttribute,1,1
379,139,numAttribute,1,1
395,146,numAttribute,1,1
395,153,numAttribute,1,1
453,169,numAttribute,1,1
453,161,numAttribute,1,1
510,185,numAttribute,1,1
510,177,numAttribute,1,1
510,207,numAttribute,1,1
510,199,numAttribute,1,1
510,192,numAttribute,1,1
559,215,numAttribute,1,1
559,221,numAttribute,1,1
559,245,numAttribute,1,1
559,229,numAttribute,1,1
559,237,numAttribute,1,1
570,261,numAttribute,1,1
570,253,numAttribute,1,1
570,269,numAttribute,1,1
570,277,numAttribute,1,1
570,285,numAttribute,1,1
630,301,numAttribute,1,1
630,293,numAttribute,1,1
630,325,numAttribute,1,1
630,315,numAttribute,1,1
630,309,numAttribute,1,1
717,365,numAttribute,1,1
717,348,numAttribute,1,1
722,339,numAttribute,1,1
717,380,numAttribute,1,1
717,373,numAttribute,1,1
717,388,numAttribute,1,1
717,333,numAttribute,1,1
717,357,numAttribute,1,1
751,404,numAttribute,1,1
750,452,numAttribute,1,1
750,396,numAttribute,1,1
750,430,numAttribute,1,1
750,413,numAttribute,1,1
750,421,numAttribute,1,1
750,445,numAttribute,1,1
750,436,numAttribute,1,1
786,482,numAttribute,1,1
786,489,numAttribute,1,1
786,513,numAttribute,1,1
795,466,numAttribute,1,1
786,506,numAttribute,1,1
786,499,numAttribute,1,1
786,475,numAttribute,1,1
786,460,numAttribute,1,1
846,529,numAttribute,1,1
857,522,numAttribute,1,1
993,545,numAttribute,1,1
987,537,numAttribute,1,1
1046,561,numAttribute,1,1
1037,552,numAttribute,1,1
1096,567,numAttribute,1,1
1092,575,numAttribute,1,1
1267,627,numAttribute,1,1
1252,604,numAttribute,1,1
1265,635,numAttribute,1,1
1265,586,numAttribute,1,1
1252,594,numAttribute,1,1
1252,620,numAttribute,1,1
1271,610,numAttribute,1,1
1362,651,numAttribute,1,1
1369,690,numAttribute,1,1
1358,683,numAttribute,1,1
1358,674,numAttribute,1,1
1367,659,numAttribute,1,1
1369,667,numAttribute,1,1
1369,642,numAttribute,1,1
1412,719,numAttribute,1,1
1411,701,numAttribute,1,1
1412,749,numAttribute,1,1
1412,742,numAttribute,1,1
1414,726,numAttribute,1,1
1411,709,numAttribute,1,1
1410,733,numAttribute,1,1
1500,757,numAttribute,1,1
1497,765,numAttribute,1,1
1520,787,numAttribute,1,1
1514,772,numAttribute,1,1
1520,803,numAttribute,1,1
1520,795,numAttribute,1,1
1500,779,numAttribute,1,1
1651,872,numAttribute,1,1
1664,864,numAttribute,1,1
1645,811,numAttribute,1,1
1645,834,numAttribute,1,1
1645,850,numAttribute,1,1
1645,842,numAttribute,1,1
1645,819,numAttribute,1,1
1651,857,numAttribute,1,1
1645,828,numAttribute,1,1
1751,908,numAttribute,1,1
1751,891,numAttribute,1,1
1728,897,numAttribute,1,1
1728,883,numAttribute,1,1
1728,939,numAttribute,1,1
1728,948,numAttribute,1,1
1773,916,numAttribute,1,1
1728,923,numAttribute,1,1
1728,930,numAttribute,1,1
1861,987,numAttribute,1,1
1861,964,numAttribute,1,1
1877,1013,numAttribute,1,1
1861,997,numAttribute,1,1
1861,980,numAttribute,1,1
1861,953,numAttribute,1,1
1858,971,numAttribute,1,1
1861,1002,numAttribute,1,1
1858,1018,numAttribute,1,1
1903,1066,numAttribute,1,1
1923,1050,numAttribute,1,1
1923,1034,numAttribute,1,1
1923,1058,numAttribute,1,1
1923,1027,numAttribute,1,1
1915,1043,numAttribute,1,1
1923,1091,numAttribute,1,1
1903,1074,numAttribute,1,1
1923,1082,numAttribute,1,1
2069,1508,numAttribute,1,1
2066,1229,numAttribute,1,1
2085,1302,numAttribute,1,1
2076,1403,numAttribute,1,1
2069,1157,numAttribute,1,1
2109,1319,numAttribute,1,1
2127,1520,numAttribute,1,1
2135,1312,numAttribute,1,1
2082,1139,numAttribute,1,1
2127,1336,numAttribute,1,1
2076,1115,numAttribute,1,1
2114,1421,numAttribute,1,1
2076,1214,numAttribute,1,1
2082,1415,numAttribute,1,1
2082,1343,numAttribute,1,1
2082,1350,numAttribute,1,1
2127,1481,numAttribute,1,1
2138,1253,numAttribute,1,1
2135,1449,numAttribute,1,1
2069,1277,numAttribute,1,1
2069,1399,numAttribute,1,1
2135,1285,numAttribute,1,1
2082,1269,numAttribute,1,1
2082,1123,numAttribute,1,1
2076,1493,numAttribute,1,1
2138,1516,numAttribute,1,1
2138,1148,numAttribute,1,1
2135,1376,numAttribute,1,1
2082,1389,numAttribute,1,1
2096,1459,numAttribute,1,1
2076,1512,numAttribute,1,1
2138,1328,numAttribute,1,1
2138,1498,numAttribute,1,1
2135,1133,numAttribute,1,1
2127,1293,numAttribute,1,1
2072,1424,numAttribute,1,1
2096,1370,numAttribute,1,1
2135,1464,numAttribute,1,1
2116,1246,numAttribute,1,1
2069,1181,numAttribute,1,1
2105,1237,numAttribute,1,1
2110,1475,numAttribute,1,1
2092,1434,numAttribute,1,1
2135,1100,numAttribute,1,1
2079,1429,numAttribute,1,1
2098,1222,numAttribute,1,1
2076,1444,numAttribute,1,1
2076,1470,numAttribute,1,1
2069,1197,numAttribute,1,1
2127,1408,numAttribute,1,1
2118,1394,numAttribute,1,1
2096,1164,numAttribute,1,1
2135,1171,numAttribute,1,1
2127,1189,numAttribute,1,1
2127,1108,numAttribute,1,1
2127,1382,numAttribute,1,1
2127,1504,numAttribute,1,1
2082,1364,numAttribute,1,1
2076,1454,numAttribute,1,1
2076,1357,numAttribute,1,1
2069,1205,numAttribute,1,1
2082,1439,numAttribute,1,1
2069,1486,numAttribute,1,1
2135,1263,numAttribute,1,1
2274,1597,numAttribute,1,1
2275,1618,numAttribute,1,1
2304,1630,numAttribute,1,1
2294,1536,numAttribute,1,1
2283,1540,numAttribute,1,1
2298,1528,numAttribute,1,1
2286,1615,numAttribute,1,1
2286,1737,numAttribute,1,1
2296,1672,numAttribute,1,1
2269,1584,numAttribute,1,1
2282,1645,numAttribute,1,1
2304,1666,numAttribute,1,1
2283,1675,numAttribute,1,1
2283,1663,numAttribute,1,1
2283,1589,numAttribute,1,1
2269,1651,numAttribute,1,1
2274,1532,numAttribute,1,1
2298,1558,numAttribute,1,1
2290,1654,numAttribute,1,1
2274,1594,numAttribute,1,1
2283,1600,numAttribute,1,1
2294,1603,numAttribute,1,1
2304,1606,numAttribute,1,1
2304,1524,numAttribute,1,1
2304,1700,numAttribute,1,1
2269,1710,numAttribute,1,1
2298,1716,numAttribute,1,1
2298,1639,numAttribute,1,1
2269,1648,numAttribute,1,1
2269,1691,numAttribute,1,1
2304,1678,numAttribute,1,1
2294,1554,numAttribute,1,1
2270,1681,numAttribute,1,1
2261,1660,numAttribute,1,1
2283,1612,numAttribute,1,1
2253,1564,numAttribute,1,1
2269,1688,numAttribute,1,1
2283,1627,numAttribute,1,1
2298,1694,numAttribute,1,1
2289,1733,numAttribute,1,1
2294,1719,numAttribute,1,1
2274,1669,numAttribute,1,1
2276,1544,numAttribute,1,1
2286,1581,numAttribute,1,1
2298,1591,numAttribute,1,1
2294,1547,numAttribute,1,1
2298,1657,numAttribute,1,1
2274,1642,numAttribute,1,1
2304,1621,numAttribute,1,1
2269,1706,numAttribute,1,1
2271,1568,numAttribute,1,1
2277,1703,numAttribute,1,1
2283,1727,numAttribute,1,1
2304,1576,numAttribute,1,1
2302,1724,numAttribute,1,1
2294,1697,numAttribute,1,1
2269,1552,numAttribute,1,1
2269,1572,numAttribute,1,1
2294,1730,numAttribute,1,1
2298,1624,numAttribute,1,1
2294,1633,numAttribute,1,1
2294,1722,numAttribute,1,1
2267,1609,numAttribute,1,1
2272,1685,numAttribute,1,1
2298,1636,numAttribute,1,1
2283,1713,numAttribute,1,1
1843,7,numAttribute,1,1
1843,20,numAttribute,1,1
1843,14,numAttribute,1,1
1888,26,numAttribute,1,1
1888,37,numAttribute,1,1
1888,42,numAttribute,1,1
1898,49,numAttribute,1,1
1898,57,numAttribute,1,1
1898,66,numAttribute,1,1
2230,98,numAttribute,1,1
2238,114,numAttribute,1,1
2244,123,numAttribute,1,1
2234,106,numAttribute,1,1
2236,91,numAttribute,1,1
2244,83,numAttribute,1,1
2244,147,numAttribute,1,1
2244,154,numAttribute,1,1
2235,132,numAttribute,1,1
2241,164,numAttribute,1,1
2244,74,numAttribute,1,1
2244,138,numAttribute,1,1
2371,179,numAttribute,1,1
2371,249,numAttribute,1,1
2398,224,numAttribute,1,1
2391,203,numAttribute,1,1
2371,233,numAttribute,1,1
2403,218,numAttribute,1,1
2371,172,numAttribute,1,1
2379,241,numAttribute,1,1
2371,187,numAttribute,1,1
2371,195,numAttribute,1,1
2373,257,numAttribute,1,1
2396,211,numAttribute,1,1
2456,298,numAttribute,1,1
2460,338,numAttribute,1,1
2456,290,numAttribute,1,1
2449,274,numAttribute,1,1
2456,330,numAttribute,1,1
2447,306,numAttribute,1,1
2456,354,numAttribute,1,1
2461,322,numAttribute,1,1
2455,266,numAttribute,1,1
2456,282,numAttribute,1,1
2456,346,numAttribute,1,1
2457,314,numAttribute,1,1
1690,444,numAttribute,1,1
1687,454,numAttribute,1,1
1693,403,numAttribute,1,1
1688,437,numAttribute,1,1
1690,419,numAttribute,1,1
1690,386,numAttribute,1,1
1692,395,numAttribute,1,1
1690,370,numAttribute,1,1
1689,411,numAttribute,1,1
1684,427,numAttribute,1,1
1690,378,numAttribute,1,1
1690,362,numAttribute,1,1
1756,523,numAttribute,1,1
1756,491,numAttribute,1,1
1756,468,numAttribute,1,1
1756,483,numAttribute,1,1
1756,497,numAttribute,1,1
1756,530,numAttribute,1,1
1756,474,numAttribute,1,1
1756,514,numAttribute,1,1
1756,505,numAttribute,1,1
1759,458,numAttribute,1,1
1762,555,numAttribute,1,1
1759,562,numAttribute,1,1
1756,540,numAttribute,1,1
1759,547,numAttribute,1,1
1837,600,numAttribute,1,1
1837,570,numAttribute,1,1
1837,608,numAttribute,1,1
1837,587,numAttribute,1,1
1837,578,numAttribute,1,1
1837,625,numAttribute,1,1
1837,595,numAttribute,1,1
1837,640,numAttribute,1,1
1837,617,numAttribute,1,1
1839,633,numAttribute,1,1
1839,648,numAttribute,1,1
1840,665,numAttribute,1,1
1839,657,numAttribute,1,1
1837,672,numAttribute,1,1
1895,737,numAttribute,1,1
1895,713,numAttribute,1,1
1890,730,numAttribute,1,1
1895,681,numAttribute,1,1
1895,750,numAttribute,1,1
1895,697,numAttribute,1,1
1895,722,numAttribute,1,1
1895,689,numAttribute,1,1
1895,744,numAttribute,1,1
1895,705,numAttribute,1,1
1890,783,numAttribute,1,1
1896,775,numAttribute,1,1
1895,760,numAttribute,1,1
1890,769,numAttribute,1,1
1929,942,numAttribute,1,1
1935,998,numAttribute,1,1
1945,900,numAttribute,1,1
1933,873,numAttribute,1,1
1974,800,numAttribute,1,1
1935,863,numAttribute,1,1
1945,1014,numAttribute,1,1
1933,882,numAttribute,1,1
1939,1006,numAttribute,1,1
1929,823,numAttribute,1,1
1942,847,numAttribute,1,1
1929,925,numAttribute,1,1
1942,934,numAttribute,1,1
1929,1022,numAttribute,1,1
1939,957,numAttribute,1,1
1942,855,numAttribute,1,1
1945,807,numAttribute,1,1
1939,982,numAttribute,1,1
1945,949,numAttribute,1,1
1942,791,numAttribute,1,1
1974,832,numAttribute,1,1
1939,1030,numAttribute,1,1
1929,909,numAttribute,1,1
1935,815,numAttribute,1,1
1933,965,numAttribute,1,1
1933,974,numAttribute,1,1
1929,839,numAttribute,1,1
1974,990,numAttribute,1,1
1929,893,numAttribute,1,1
1974,917,numAttribute,1,1
1936,1038,numAttribute,1,1
1935,1054,numAttribute,1,1
1933,1045,numAttribute,1,1
2158,1215,numAttribute,1,1
2187,1233,numAttribute,1,1
2171,1110,numAttribute,1,1
2155,1207,numAttribute,1,1
2187,1250,numAttribute,1,1
2160,1160,numAttribute,1,1
2154,1200,numAttribute,1,1
2158,1103,numAttribute,1,1
2187,1279,numAttribute,1,1
2160,1273,numAttribute,1,1
2152,1086,numAttribute,1,1
2154,1062,numAttribute,1,1
2158,1078,numAttribute,1,1
2171,1257,numAttribute,1,1
2155,1153,numAttribute,1,1
2152,1169,numAttribute,1,1
2155,1265,numAttribute,1,1
2158,1298,numAttribute,1,1
2171,1223,numAttribute,1,1
2158,1095,numAttribute,1,1
2158,1176,numAttribute,1,1
2160,1182,numAttribute,1,1
2152,1143,numAttribute,1,1
2160,1118,numAttribute,1,1
2154,1241,numAttribute,1,1
2187,1134,numAttribute,1,1
2155,1288,numAttribute,1,1
2154,1126,numAttribute,1,1
2171,1070,numAttribute,1,1
2158,1191,numAttribute,1,1
2160,1322,numAttribute,1,1
2152,1306,numAttribute,1,1
2193,1315,numAttribute,1,1
2320,1377,numAttribute,1,1
2305,1344,numAttribute,1,1
2307,1492,numAttribute,1,1
2309,1419,numAttribute,1,1
2324,1426,numAttribute,1,1
2320,1411,numAttribute,1,1
2309,1473,numAttribute,1,1
2311,1453,numAttribute,1,1
2305,1352,numAttribute,1,1
2324,1487,numAttribute,1,1
2320,1383,numAttribute,1,1
2311,1395,numAttribute,1,1
2327,1462,numAttribute,1,1
2324,1400,numAttribute,1,1
2327,1358,numAttribute,1,1
2305,1365,numAttribute,1,1
2327,1448,numAttribute,1,1
2327,1414,numAttribute,1,1
2307,1431,numAttribute,1,1
2324,1436,numAttribute,1,1
2309,1390,numAttribute,1,1
2311,1404,numAttribute,1,1
2307,1441,numAttribute,1,1
2307,1337,numAttribute,1,1
2324,1468,numAttribute,1,1
2324,1482,numAttribute,1,1
2311,1371,numAttribute,1,1
2324,1477,numAttribute,1,1
2320,1330,numAttribute,1,1
2309,1458,numAttribute,1,1
2309,1506,numAttribute,1,1
2303,1503,numAttribute,1,1
2305,1497,numAttribute,1,1
1981,1569,numAttribute,1,1
1978,1604,numAttribute,1,1
1980,1595,numAttribute,1,1
1980,1533,numAttribute,1,1
1981,1588,numAttribute,1,1
1978,1610,numAttribute,1,1
1978,1607,numAttribute,1,1
1985,1577,numAttribute,1,1
1988,1537,numAttribute,1,1
1988,1517,numAttribute,1,1
1985,1553,numAttribute,1,1
1980,1616,numAttribute,1,1
1980,1573,numAttribute,1,1
1993,1580,numAttribute,1,1
1993,1613,numAttribute,1,1
1993,1557,numAttribute,1,1
1999,1601,numAttribute,1,1
1980,1585,numAttribute,1,1
1999,1521,numAttribute,1,1
1981,1565,numAttribute,1,1
1981,1592,numAttribute,1,1
1988,1598,numAttribute,1,1
1988,1525,numAttribute,1,1
1978,1509,numAttribute,1,1
1980,1541,numAttribute,1,1
1999,1529,numAttribute,1,1
1985,1561,numAttribute,1,1
1980,1513,numAttribute,1,1
1999,1545,numAttribute,1,1
1985,1549,numAttribute,1,1
1993,1619,numAttribute,1,1
1988,1622,numAttribute,1,1
1995,1625,numAttribute,1,1
2198,1643,numAttribute,1,1
2198,1683,numAttribute,1,1
2202,1680,numAttribute,1,1
2196,1707,numAttribute,1,1
2181,1715,numAttribute,1,1
2223,1659,numAttribute,1,1
2198,1677,numAttribute,1,1
2223,1709,numAttribute,1,1
2196,1653,numAttribute,1,1
2202,1631,numAttribute,1,1
2192,1628,numAttribute,1,1
2223,1634,numAttribute,1,1
2203,1695,numAttribute,1,1
2196,1646,numAttribute,1,1
2192,1661,numAttribute,1,1
2223,1674,numAttribute,1,1
2198,1689,numAttribute,1,1
2198,1701,numAttribute,1,1
2192,1692,numAttribute,1,1
2202,1650,numAttribute,1,1
2198,1637,numAttribute,1,1
2203,1698,numAttribute,1,1
2181,1686,numAttribute,1,1
2202,1671,numAttribute,1,1
2192,1664,numAttribute,1,1
2203,1655,numAttribute,1,1
2198,1668,numAttribute,1,1
2203,1704,numAttribute,1,1
2181,1640,numAttribute,1,1
2196,1712,numAttribute,1,1
2181,1721,numAttribute,1,1
2223,1718,numAttribute,1,1
2175,1725,numAttribute,1,1
2247,1739,numAttribute,1,1
2247,1734,numAttribute,1,1
2246,1728,numAttribute,1,1
2246,1736,numAttribute,1,1
2246,1731,numAttribute,1,1
2248,1741,numAttribute,1,1
2330,1750,numAttribute,1,1
2330,1748,numAttribute,1,1
2328,1746,numAttribute,1,1
2328,1744,numAttribute,1,1
2328,1742,numAttribute,1,1
2332,1752,numAttribute,1,1
2333,1754,numAttribute,1,1
2334,1757,numAttribute,1,1
2334,1756,numAttribute,1,1
2333,1759,numAttribute,1,1
2334,1761,numAttribute,1,1
2337,1763,numAttribute,1,1
2443,1765,numAttribute,1,1
2445,1767,numAttribute,1,1
2462,1769,numAttribute,1,1
