src_id,dst_id,link_type,str_type,link_weight
798,2076,strAttribute,1,1
800,2147,strAttribute,1,1
789,2108,strAttribute,1,1
789,2053,strAttribute,1,1
798,2029,strAttribute,1,1
800,2116,strAttribute,1,1
789,1933,strAttribute,1,1
801,2223,strAttribute,1,1
800,1898,strAttribute,1,1
800,1982,strAttribute,1,1
800,2249,strAttribute,1,1
793,2068,strAttribute,1,1
789,2231,strAttribute,1,1
789,2180,strAttribute,1,1
793,2084,strAttribute,1,1
796,1882,strAttribute,1,1
789,1866,strAttribute,1,1
789,2013,strAttribute,1,1
789,2045,strAttribute,1,1
800,2198,strAttribute,1,1
793,2190,strAttribute,1,1
800,1917,strAttribute,1,1
800,1875,strAttribute,1,1
800,2037,strAttribute,1,1
796,1948,strAttribute,1,1
793,2207,strAttribute,1,1
789,2164,strAttribute,1,1
789,1997,strAttribute,1,1
800,2213,strAttribute,1,1
800,1965,strAttribute,1,1
800,2240,strAttribute,1,1
798,2092,strAttribute,1,1
800,1908,strAttribute,1,1
789,1990,strAttribute,1,1
800,2021,strAttribute,1,1
800,1957,strAttribute,1,1
796,2156,strAttribute,1,1
801,2172,strAttribute,1,1
798,1890,strAttribute,1,1
800,2006,strAttribute,1,1
796,2123,strAttribute,1,1
801,2061,strAttribute,1,1
789,2264,strAttribute,1,1
789,1941,strAttribute,1,1
789,2140,strAttribute,1,1
793,2132,strAttribute,1,1
789,1971,strAttribute,1,1
789,2254,strAttribute,1,1
801,1925,strAttribute,1,1
825,2456,strAttribute,1,1
827,2543,strAttribute,1,1
829,2367,strAttribute,1,1
822,2559,strAttribute,1,1
831,2502,strAttribute,1,1
831,2464,strAttribute,1,1
825,2312,strAttribute,1,1
822,2526,strAttribute,1,1
822,2288,strAttribute,1,1
828,2478,strAttribute,1,1
825,2486,strAttribute,1,1
825,2471,strAttribute,1,1
822,2351,strAttribute,1,1
827,2359,strAttribute,1,1
828,2336,strAttribute,1,1
827,2655,strAttribute,1,1
827,2304,strAttribute,1,1
827,2535,strAttribute,1,1
827,2593,strAttribute,1,1
825,2296,strAttribute,1,1
827,2616,strAttribute,1,1
827,2398,strAttribute,1,1
825,2574,strAttribute,1,1
825,2606,strAttribute,1,1
831,2343,strAttribute,1,1
825,2510,strAttribute,1,1
825,2327,strAttribute,1,1
827,2584,strAttribute,1,1
827,2623,strAttribute,1,1
827,2415,strAttribute,1,1
825,2665,strAttribute,1,1
825,2566,strAttribute,1,1
829,2383,strAttribute,1,1
827,2391,strAttribute,1,1
829,2640,strAttribute,1,1
828,2439,strAttribute,1,1
828,2431,strAttribute,1,1
827,2374,strAttribute,1,1
825,2423,strAttribute,1,1
825,2447,strAttribute,1,1
827,2648,strAttribute,1,1
831,2494,strAttribute,1,1
825,2281,strAttribute,1,1
825,2407,strAttribute,1,1
825,2273,strAttribute,1,1
829,2519,strAttribute,1,1
827,2550,strAttribute,1,1
827,2631,strAttribute,1,1
825,2319,strAttribute,1,1
831,2601,strAttribute,1,1
882,2671,strAttribute,1,1
886,2811,strAttribute,1,1
884,2971,strAttribute,1,1
875,3044,strAttribute,1,1
884,2781,strAttribute,1,1
875,2740,strAttribute,1,1
882,2938,strAttribute,1,1
880,2995,strAttribute,1,1
875,2838,strAttribute,1,1
886,2907,strAttribute,1,1
884,3027,strAttribute,1,1
875,2789,strAttribute,1,1
875,2709,strAttribute,1,1
884,3020,strAttribute,1,1
884,2829,strAttribute,1,1
875,2716,strAttribute,1,1
884,2724,strAttribute,1,1
880,2931,strAttribute,1,1
875,3001,strAttribute,1,1
886,2893,strAttribute,1,1
877,3035,strAttribute,1,1
875,3056,strAttribute,1,1
877,2987,strAttribute,1,1
875,2861,strAttribute,1,1
875,2696,strAttribute,1,1
880,2886,strAttribute,1,1
884,2764,strAttribute,1,1
875,2797,strAttribute,1,1
884,2919,strAttribute,1,1
882,2854,strAttribute,1,1
884,2961,strAttribute,1,1
886,2979,strAttribute,1,1
884,2732,strAttribute,1,1
875,2700,strAttribute,1,1
877,2755,strAttribute,1,1
880,2821,strAttribute,1,1
884,2870,strAttribute,1,1
875,2805,strAttribute,1,1
884,2876,strAttribute,1,1
884,3048,strAttribute,1,1
882,2678,strAttribute,1,1
875,2899,strAttribute,1,1
884,2956,strAttribute,1,1
884,2748,strAttribute,1,1
884,2846,strAttribute,1,1
875,2915,strAttribute,1,1
877,2773,strAttribute,1,1
877,3011,strAttribute,1,1
875,2688,strAttribute,1,1
884,2944,strAttribute,1,1
958,3393,strAttribute,1,1
959,3700,strAttribute,1,1
955,3345,strAttribute,1,1
955,3759,strAttribute,1,1
956,3466,strAttribute,1,1
959,3377,strAttribute,1,1
956,3385,strAttribute,1,1
960,3560,strAttribute,1,1
956,3175,strAttribute,1,1
952,3111,strAttribute,1,1
957,3576,strAttribute,1,1
955,3669,strAttribute,1,1
955,3127,strAttribute,1,1
955,3215,strAttribute,1,1
956,3284,strAttribute,1,1
961,3490,strAttribute,1,1
960,3072,strAttribute,1,1
960,3274,strAttribute,1,1
959,3717,strAttribute,1,1
959,3693,strAttribute,1,1
952,3096,strAttribute,1,1
961,3151,strAttribute,1,1
959,3267,strAttribute,1,1
952,3199,strAttribute,1,1
952,3591,strAttribute,1,1
955,3257,strAttribute,1,1
952,3457,strAttribute,1,1
959,3732,strAttribute,1,1
952,3684,strAttribute,1,1
956,3086,strAttribute,1,1
955,3167,strAttribute,1,1
952,3652,strAttribute,1,1
952,3425,strAttribute,1,1
961,3724,strAttribute,1,1
955,3409,strAttribute,1,1
955,3661,strAttribute,1,1
961,3473,strAttribute,1,1
959,3521,strAttribute,1,1
955,3598,strAttribute,1,1
955,3183,strAttribute,1,1
956,3370,strAttribute,1,1
959,3645,strAttribute,1,1
955,3290,strAttribute,1,1
955,3567,strAttribute,1,1
955,3329,strAttribute,1,1
958,3402,strAttribute,1,1
961,3449,strAttribute,1,1
959,3622,strAttribute,1,1
960,3191,strAttribute,1,1
961,3614,strAttribute,1,1
952,3583,strAttribute,1,1
952,3417,strAttribute,1,1
955,3637,strAttribute,1,1
959,3223,strAttribute,1,1
955,3552,strAttribute,1,1
961,3497,strAttribute,1,1
957,3338,strAttribute,1,1
952,3361,strAttribute,1,1
955,3231,strAttribute,1,1
956,3135,strAttribute,1,1
955,3537,strAttribute,1,1
952,3300,strAttribute,1,1
961,3353,strAttribute,1,1
955,3247,strAttribute,1,1
957,3143,strAttribute,1,1
956,3306,strAttribute,1,1
957,3103,strAttribute,1,1
955,3529,strAttribute,1,1
952,3159,strAttribute,1,1
960,3505,strAttribute,1,1
952,3433,strAttribute,1,1
952,3482,strAttribute,1,1
958,3322,strAttribute,1,1
955,3119,strAttribute,1,1
952,3441,strAttribute,1,1
959,3241,strAttribute,1,1
955,3544,strAttribute,1,1
956,3207,strAttribute,1,1
952,3739,strAttribute,1,1
952,3606,strAttribute,1,1
956,3676,strAttribute,1,1
958,3513,strAttribute,1,1
955,3078,strAttribute,1,1
952,3747,strAttribute,1,1
957,3708,strAttribute,1,1
956,3629,strAttribute,1,1
961,3314,strAttribute,1,1
952,3064,strAttribute,1,1
1194,4292,strAttribute,1,1
1186,4002,strAttribute,1,1
1192,4275,strAttribute,1,1
1180,3965,strAttribute,1,1
1184,4099,strAttribute,1,1
1186,4337,strAttribute,1,1
1190,3862,strAttribute,1,1
1184,3995,strAttribute,1,1
1180,4189,strAttribute,1,1
1184,4067,strAttribute,1,1
1182,4331,strAttribute,1,1
1192,3934,strAttribute,1,1
1186,4251,strAttribute,1,1
1182,4308,strAttribute,1,1
1180,3806,strAttribute,1,1
1182,4181,strAttribute,1,1
1180,3820,strAttribute,1,1
1192,4204,strAttribute,1,1
1192,4401,strAttribute,1,1
1192,4140,strAttribute,1,1
1182,3845,strAttribute,1,1
1182,3972,strAttribute,1,1
1182,3926,strAttribute,1,1
1180,4369,strAttribute,1,1
1184,4258,strAttribute,1,1
1186,4075,strAttribute,1,1
1194,4125,strAttribute,1,1
1186,4427,strAttribute,1,1
1184,4323,strAttribute,1,1
1184,4386,strAttribute,1,1
1182,4243,strAttribute,1,1
1180,4227,strAttribute,1,1
1188,3854,strAttribute,1,1
1180,3870,strAttribute,1,1
1182,4043,strAttribute,1,1
1182,3811,strAttribute,1,1
1194,3902,strAttribute,1,1
1184,3788,strAttribute,1,1
1184,4353,strAttribute,1,1
1184,4197,strAttribute,1,1
1186,4157,strAttribute,1,1
1188,4035,strAttribute,1,1
1182,4019,strAttribute,1,1
1180,3779,strAttribute,1,1
1184,4377,strAttribute,1,1
1182,4235,strAttribute,1,1
1182,4011,strAttribute,1,1
1190,4315,strAttribute,1,1
1182,4083,strAttribute,1,1
1182,4147,strAttribute,1,1
1186,4266,strAttribute,1,1
1180,4165,strAttribute,1,1
1182,4116,strAttribute,1,1
1188,3886,strAttribute,1,1
1188,3829,strAttribute,1,1
1186,4091,strAttribute,1,1
1192,4418,strAttribute,1,1
1186,4208,strAttribute,1,1
1186,4026,strAttribute,1,1
1184,3765,strAttribute,1,1
1192,3796,strAttribute,1,1
1180,4173,strAttribute,1,1
1186,4284,strAttribute,1,1
1190,3958,strAttribute,1,1
1182,3837,strAttribute,1,1
1182,4361,strAttribute,1,1
1190,3909,strAttribute,1,1
1184,4051,strAttribute,1,1
1182,3950,strAttribute,1,1
1192,4217,strAttribute,1,1
1182,3894,strAttribute,1,1
1182,4409,strAttribute,1,1
1182,3989,strAttribute,1,1
1194,3981,strAttribute,1,1
1184,4435,strAttribute,1,1
1184,3942,strAttribute,1,1
1184,3776,strAttribute,1,1
1192,4460,strAttribute,1,1
1184,4392,strAttribute,1,1
1188,4345,strAttribute,1,1
1182,4132,strAttribute,1,1
1184,3917,strAttribute,1,1
1184,4060,strAttribute,1,1
1184,4451,strAttribute,1,1
1190,4107,strAttribute,1,1
1182,4299,strAttribute,1,1
1184,4444,strAttribute,1,1
1180,3878,strAttribute,1,1
1277,4834,strAttribute,1,1
1276,5164,strAttribute,1,1
1281,4826,strAttribute,1,1
1281,5047,strAttribute,1,1
1278,4497,strAttribute,1,1
1283,4858,strAttribute,1,1
1279,5070,strAttribute,1,1
1283,4965,strAttribute,1,1
1283,4616,strAttribute,1,1
1279,4958,strAttribute,1,1
1286,4593,strAttribute,1,1
1276,5109,strAttribute,1,1
1277,5148,strAttribute,1,1
1281,4810,strAttribute,1,1
1276,4688,strAttribute,1,1
1285,4842,strAttribute,1,1
1283,4624,strAttribute,1,1
1276,4672,strAttribute,1,1
1278,4751,strAttribute,1,1
1286,4490,strAttribute,1,1
1276,4599,strAttribute,1,1
1278,4899,strAttribute,1,1
1283,4776,strAttribute,1,1
1283,4941,strAttribute,1,1
1276,4767,strAttribute,1,1
1286,5019,strAttribute,1,1
1283,5140,strAttribute,1,1
1283,4475,strAttribute,1,1
1278,5086,strAttribute,1,1
1283,4725,strAttribute,1,1
1286,4783,strAttribute,1,1
1276,4989,strAttribute,1,1
1283,5055,strAttribute,1,1
1283,4925,strAttribute,1,1
1276,4608,strAttribute,1,1
1276,4576,strAttribute,1,1
1286,5062,strAttribute,1,1
1283,4934,strAttribute,1,1
1285,4631,strAttribute,1,1
1277,4648,strAttribute,1,1
1285,4717,strAttribute,1,1
1276,4884,strAttribute,1,1
1279,5116,strAttribute,1,1
1283,4555,strAttribute,1,1
1286,4522,strAttribute,1,1
1278,4915,strAttribute,1,1
1276,4469,strAttribute,1,1
1283,4584,strAttribute,1,1
1279,4709,strAttribute,1,1
1283,4537,strAttribute,1,1
1276,4694,strAttribute,1,1
1283,4513,strAttribute,1,1
1279,4656,strAttribute,1,1
1283,4759,strAttribute,1,1
1279,4981,strAttribute,1,1
1281,4564,strAttribute,1,1
1278,5124,strAttribute,1,1
1278,5078,strAttribute,1,1
1276,4868,strAttribute,1,1
1286,5131,strAttribute,1,1
1285,4530,strAttribute,1,1
1277,4850,strAttribute,1,1
1276,4791,strAttribute,1,1
1283,4736,strAttribute,1,1
1276,5101,strAttribute,1,1
1285,5156,strAttribute,1,1
1279,4702,strAttribute,1,1
1276,4544,strAttribute,1,1
1276,5029,strAttribute,1,1
1279,4973,strAttribute,1,1
1281,5037,strAttribute,1,1
1286,4506,strAttribute,1,1
1278,4950,strAttribute,1,1
1283,4818,strAttribute,1,1
1279,4891,strAttribute,1,1
1283,4571,strAttribute,1,1
1283,4484,strAttribute,1,1
1278,4664,strAttribute,1,1
1276,4996,strAttribute,1,1
1279,5011,strAttribute,1,1
1276,4680,strAttribute,1,1
1278,5003,strAttribute,1,1
1279,4906,strAttribute,1,1
1286,4640,strAttribute,1,1
1276,4743,strAttribute,1,1
1278,5092,strAttribute,1,1
1283,4800,strAttribute,1,1
1283,4875,strAttribute,1,1
1302,5758,strAttribute,1,1
1309,5483,strAttribute,1,1
1302,5654,strAttribute,1,1
1308,5666,strAttribute,1,1
1306,5245,strAttribute,1,1
1300,5610,strAttribute,1,1
1307,5370,strAttribute,1,1
1307,5378,strAttribute,1,1
1304,5558,strAttribute,1,1
1308,5562,strAttribute,1,1
1306,5796,strAttribute,1,1
1300,5275,strAttribute,1,1
1307,5749,strAttribute,1,1
1304,5764,strAttribute,1,1
1310,5645,strAttribute,1,1
1302,5290,strAttribute,1,1
1308,5322,strAttribute,1,1
1310,5504,strAttribute,1,1
1308,5680,strAttribute,1,1
1302,5315,strAttribute,1,1
1310,5715,strAttribute,1,1
1304,5742,strAttribute,1,1
1308,5778,strAttribute,1,1
1309,5534,strAttribute,1,1
1300,5526,strAttribute,1,1
1302,5394,strAttribute,1,1
1307,5267,strAttribute,1,1
1302,5813,strAttribute,1,1
1302,5181,strAttribute,1,1
1300,5418,strAttribute,1,1
1302,5260,strAttribute,1,1
1300,5299,strAttribute,1,1
1300,5771,strAttribute,1,1
1309,5477,strAttribute,1,1
1307,5722,strAttribute,1,1
1302,5600,strAttribute,1,1
1309,5519,strAttribute,1,1
1307,5205,strAttribute,1,1
1306,5708,strAttribute,1,1
1300,5227,strAttribute,1,1
1308,5572,strAttribute,1,1
1300,5579,strAttribute,1,1
1300,5435,strAttribute,1,1
1308,5364,strAttribute,1,1
1302,5447,strAttribute,1,1
1300,5593,strAttribute,1,1
1300,5491,strAttribute,1,1
1302,5790,strAttribute,1,1
1306,5784,strAttribute,1,1
1307,5673,strAttribute,1,1
1302,5687,strAttribute,1,1
1310,5736,strAttribute,1,1
1300,5616,strAttribute,1,1
1300,5694,strAttribute,1,1
1307,5541,strAttribute,1,1
1302,5456,strAttribute,1,1
1302,5639,strAttribute,1,1
1300,5355,strAttribute,1,1
1307,5463,strAttribute,1,1
1304,5235,strAttribute,1,1
1302,5212,strAttribute,1,1
1300,5172,strAttribute,1,1
1308,5219,strAttribute,1,1
1302,5808,strAttribute,1,1
1308,5631,strAttribute,1,1
1300,5347,strAttribute,1,1
1309,5426,strAttribute,1,1
1302,5251,strAttribute,1,1
1310,5730,strAttribute,1,1
1302,5188,strAttribute,1,1
1310,5701,strAttribute,1,1
1302,5659,strAttribute,1,1
1302,5331,strAttribute,1,1
1302,5386,strAttribute,1,1
1310,5308,strAttribute,1,1
1307,5442,strAttribute,1,1
1302,5339,strAttribute,1,1
1310,5402,strAttribute,1,1
1308,5623,strAttribute,1,1
1300,5802,strAttribute,1,1
1308,5198,strAttribute,1,1
1310,5410,strAttribute,1,1
1302,5283,strAttribute,1,1
1300,5470,strAttribute,1,1
1300,5499,strAttribute,1,1
1300,5585,strAttribute,1,1
1304,5512,strAttribute,1,1
1307,5548,strAttribute,1,1
1346,5926,strAttribute,1,1
1347,5872,strAttribute,1,1
1349,5892,strAttribute,1,1
1346,5820,strAttribute,1,1
1349,5934,strAttribute,1,1
1348,5860,strAttribute,1,1
1347,5898,strAttribute,1,1
1348,5866,strAttribute,1,1
1348,5838,strAttribute,1,1
1348,5910,strAttribute,1,1
1346,5902,strAttribute,1,1
1346,5848,strAttribute,1,1
1348,5826,strAttribute,1,1
1346,5843,strAttribute,1,1
1348,5922,strAttribute,1,1
1348,5883,strAttribute,1,1
1348,5915,strAttribute,1,1
1349,5854,strAttribute,1,1
1348,5878,strAttribute,1,1
1346,5832,strAttribute,1,1
1489,5980,strAttribute,1,1
1495,5956,strAttribute,1,1
1491,6009,strAttribute,1,1
1495,5940,strAttribute,1,1
1489,5969,strAttribute,1,1
1491,5962,strAttribute,1,1
1491,6027,strAttribute,1,1
1491,6033,strAttribute,1,1
1489,5992,strAttribute,1,1
1489,6050,strAttribute,1,1
1489,5986,strAttribute,1,1
1489,6045,strAttribute,1,1
1489,5998,strAttribute,1,1
1493,5976,strAttribute,1,1
1489,6039,strAttribute,1,1
1489,5944,strAttribute,1,1
1493,5950,strAttribute,1,1
1491,6021,strAttribute,1,1
1493,6003,strAttribute,1,1
1491,6015,strAttribute,1,1
1580,6146,strAttribute,1,1
1585,6150,strAttribute,1,1
1585,6140,strAttribute,1,1
1587,6086,strAttribute,1,1
1589,6056,strAttribute,1,1
1583,6080,strAttribute,1,1
1585,6074,strAttribute,1,1
1582,6122,strAttribute,1,1
1585,6099,strAttribute,1,1
1585,6062,strAttribute,1,1
1583,6106,strAttribute,1,1
1582,6165,strAttribute,1,1
1583,6118,strAttribute,1,1
1585,6157,strAttribute,1,1
1585,6111,strAttribute,1,1
1589,6134,strAttribute,1,1
1580,6128,strAttribute,1,1
1587,6069,strAttribute,1,1
1580,6162,strAttribute,1,1
1583,6092,strAttribute,1,1
1585,6170,strAttribute,1,1
1650,6185,strAttribute,1,1
1661,6215,strAttribute,1,1
1661,6210,strAttribute,1,1
1650,6199,strAttribute,1,1
1659,6180,strAttribute,1,1
1655,6258,strAttribute,1,1
1655,6272,strAttribute,1,1
1659,6254,strAttribute,1,1
1655,6235,strAttribute,1,1
1659,6262,strAttribute,1,1
1653,6220,strAttribute,1,1
1657,6240,strAttribute,1,1
1659,6246,strAttribute,1,1
1659,6190,strAttribute,1,1
1659,6230,strAttribute,1,1
1653,6250,strAttribute,1,1
1653,6266,strAttribute,1,1
1659,6175,strAttribute,1,1
1657,6225,strAttribute,1,1
1655,6205,strAttribute,1,1
1659,6195,strAttribute,1,1
1713,6288,strAttribute,1,1
1712,6370,strAttribute,1,1
1714,6323,strAttribute,1,1
1712,6332,strAttribute,1,1
1714,6327,strAttribute,1,1
1711,6358,strAttribute,1,1
1713,6346,strAttribute,1,1
1712,6308,strAttribute,1,1
1709,6351,strAttribute,1,1
1714,6336,strAttribute,1,1
1710,6341,strAttribute,1,1
1713,6362,strAttribute,1,1
1713,6278,strAttribute,1,1
1713,6298,strAttribute,1,1
1713,6354,strAttribute,1,1
1710,6303,strAttribute,1,1
1713,6284,strAttribute,1,1
1712,6366,strAttribute,1,1
1711,6313,strAttribute,1,1
1709,6293,strAttribute,1,1
1713,6318,strAttribute,1,1
1737,6391,strAttribute,1,1
1734,6388,strAttribute,1,1
1734,6385,strAttribute,1,1
1737,6381,strAttribute,1,1
1737,6377,strAttribute,1,1
1737,6374,strAttribute,1,1
1836,6395,strAttribute,1,1
1836,6411,strAttribute,1,1
1834,6403,strAttribute,1,1
1836,6407,strAttribute,1,1
1834,6414,strAttribute,1,1
1836,6399,strAttribute,1,1
1880,6460,strAttribute,1,1
1880,6502,strAttribute,1,1
1880,6506,strAttribute,1,1
1880,6444,strAttribute,1,1
1886,6486,strAttribute,1,1
1880,6514,strAttribute,1,1
1884,6541,strAttribute,1,1
1881,6474,strAttribute,1,1
1883,6537,strAttribute,1,1
1884,6498,strAttribute,1,1
1880,6530,strAttribute,1,1
1884,6533,strAttribute,1,1
1880,6525,strAttribute,1,1
1880,6436,strAttribute,1,1
1880,6490,strAttribute,1,1
1880,6448,strAttribute,1,1
1886,6426,strAttribute,1,1
1885,6456,strAttribute,1,1
1880,6422,strAttribute,1,1
1883,6517,strAttribute,1,1
1882,6464,strAttribute,1,1
1880,6494,strAttribute,1,1
1880,6430,strAttribute,1,1
1880,6418,strAttribute,1,1
1880,6510,strAttribute,1,1
1880,6520,strAttribute,1,1
1880,6452,strAttribute,1,1
1879,6482,strAttribute,1,1
1885,6470,strAttribute,1,1
1880,6478,strAttribute,1,1
1884,6466,strAttribute,1,1
1881,6441,strAttribute,1,1
2021,6605,strAttribute,1,1
2025,6625,strAttribute,1,1
2029,6659,strAttribute,1,1
2021,6637,strAttribute,1,1
2021,6609,strAttribute,1,1
2021,6647,strAttribute,1,1
2019,6561,strAttribute,1,1
2021,6565,strAttribute,1,1
2031,6645,strAttribute,1,1
2016,6613,strAttribute,1,1
2021,6617,strAttribute,1,1
2021,6589,strAttribute,1,1
2023,6630,strAttribute,1,1
2021,6633,strAttribute,1,1
2021,6553,strAttribute,1,1
2031,6573,strAttribute,1,1
2021,6641,strAttribute,1,1
2021,6577,strAttribute,1,1
2021,6651,strAttribute,1,1
2021,6557,strAttribute,1,1
2021,6601,strAttribute,1,1
2025,6597,strAttribute,1,1
2027,6620,strAttribute,1,1
2021,6549,strAttribute,1,1
2031,6593,strAttribute,1,1
2027,6585,strAttribute,1,1
2023,6655,strAttribute,1,1
2019,6581,strAttribute,1,1
2021,6662,strAttribute,1,1
2021,6666,strAttribute,1,1
2021,6545,strAttribute,1,1
2031,6569,strAttribute,1,1
2151,6712,strAttribute,1,1
2147,6682,strAttribute,1,1
2147,6694,strAttribute,1,1
2147,6697,strAttribute,1,1
2147,6724,strAttribute,1,1
2147,6720,strAttribute,1,1
2150,6732,strAttribute,1,1
2151,6736,strAttribute,1,1
2147,6678,strAttribute,1,1
2146,6704,strAttribute,1,1
2147,6728,strAttribute,1,1
2151,6670,strAttribute,1,1
2147,6686,strAttribute,1,1
2147,6690,strAttribute,1,1
2147,6748,strAttribute,1,1
2149,6744,strAttribute,1,1
2149,6709,strAttribute,1,1
2150,6740,strAttribute,1,1
2147,6674,strAttribute,1,1
2146,6700,strAttribute,1,1
2151,6716,strAttribute,1,1
2225,6802,strAttribute,1,1
2229,6820,strAttribute,1,1
2225,6765,strAttribute,1,1
2225,6790,strAttribute,1,1
2225,6785,strAttribute,1,1
2227,6806,strAttribute,1,1
2225,6757,strAttribute,1,1
2225,6812,strAttribute,1,1
2227,6810,strAttribute,1,1
2226,6752,strAttribute,1,1
2225,6773,strAttribute,1,1
2228,6816,strAttribute,1,1
2228,6769,strAttribute,1,1
2225,6824,strAttribute,1,1
2225,6798,strAttribute,1,1
2225,6781,strAttribute,1,1
2226,6777,strAttribute,1,1
2226,6794,strAttribute,1,1
2226,6761,strAttribute,1,1
2229,6828,strAttribute,1,1
2225,6753,strAttribute,1,1
4,124,strAttribute,1,1
4,132,strAttribute,1,1
4,108,strAttribute,1,1
4,75,strAttribute,1,1
4,140,strAttribute,1,1
4,63,strAttribute,1,1
21,37,strAttribute,1,1
4,42,strAttribute,1,1
8,2,strAttribute,1,1
4,71,strAttribute,1,1
14,94,strAttribute,1,1
14,116,strAttribute,1,1
21,55,strAttribute,1,1
14,155,strAttribute,1,1
4,148,strAttribute,1,1
26,164,strAttribute,1,1
4,18,strAttribute,1,1
14,13,strAttribute,1,1
4,27,strAttribute,1,1
8,103,strAttribute,1,1
26,85,strAttribute,1,1
139,245,strAttribute,1,1
140,278,strAttribute,1,1
140,188,strAttribute,1,1
142,302,strAttribute,1,1
140,327,strAttribute,1,1
144,220,strAttribute,1,1
140,212,strAttribute,1,1
140,196,strAttribute,1,1
140,335,strAttribute,1,1
142,254,strAttribute,1,1
140,180,strAttribute,1,1
139,285,strAttribute,1,1
140,262,strAttribute,1,1
140,318,strAttribute,1,1
140,310,strAttribute,1,1
142,172,strAttribute,1,1
137,229,strAttribute,1,1
140,270,strAttribute,1,1
142,237,strAttribute,1,1
144,205,strAttribute,1,1
137,293,strAttribute,1,1
182,456,strAttribute,1,1
182,432,strAttribute,1,1
179,359,strAttribute,1,1
182,487,strAttribute,1,1
182,472,strAttribute,1,1
179,440,strAttribute,1,1
179,496,strAttribute,1,1
176,408,strAttribute,1,1
182,392,strAttribute,1,1
179,425,strAttribute,1,1
178,401,strAttribute,1,1
182,351,strAttribute,1,1
182,464,strAttribute,1,1
182,343,strAttribute,1,1
176,376,strAttribute,1,1
171,384,strAttribute,1,1
182,448,strAttribute,1,1
171,367,strAttribute,1,1
182,480,strAttribute,1,1
182,503,strAttribute,1,1
178,416,strAttribute,1,1
232,527,strAttribute,1,1
232,520,strAttribute,1,1
228,642,strAttribute,1,1
239,512,strAttribute,1,1
239,552,strAttribute,1,1
239,634,strAttribute,1,1
239,568,strAttribute,1,1
239,592,strAttribute,1,1
236,660,strAttribute,1,1
236,618,strAttribute,1,1
232,600,strAttribute,1,1
239,535,strAttribute,1,1
239,560,strAttribute,1,1
234,610,strAttribute,1,1
239,667,strAttribute,1,1
232,676,strAttribute,1,1
234,585,strAttribute,1,1
228,650,strAttribute,1,1
239,626,strAttribute,1,1
239,578,strAttribute,1,1
239,544,strAttribute,1,1
328,1011,strAttribute,1,1
339,883,strAttribute,1,1
328,1109,strAttribute,1,1
334,835,strAttribute,1,1
320,757,strAttribute,1,1
336,947,strAttribute,1,1
318,875,strAttribute,1,1
336,813,strAttribute,1,1
344,789,strAttribute,1,1
328,828,strAttribute,1,1
328,898,strAttribute,1,1
336,867,strAttribute,1,1
326,804,strAttribute,1,1
332,891,strAttribute,1,1
326,859,strAttribute,1,1
326,1019,strAttribute,1,1
325,954,strAttribute,1,1
331,1068,strAttribute,1,1
331,853,strAttribute,1,1
328,1060,strAttribute,1,1
320,700,strAttribute,1,1
328,1100,strAttribute,1,1
319,938,strAttribute,1,1
332,987,strAttribute,1,1
318,716,strAttribute,1,1
334,725,strAttribute,1,1
328,780,strAttribute,1,1
325,905,strAttribute,1,1
339,843,strAttribute,1,1
330,1036,strAttribute,1,1
330,1076,strAttribute,1,1
321,1045,strAttribute,1,1
344,684,strAttribute,1,1
328,924,strAttribute,1,1
325,1030,strAttribute,1,1
321,796,strAttribute,1,1
326,1051,strAttribute,1,1
320,740,strAttribute,1,1
331,994,strAttribute,1,1
344,1004,strAttribute,1,1
319,821,strAttribute,1,1
328,970,strAttribute,1,1
328,734,strAttribute,1,1
339,1093,strAttribute,1,1
319,692,strAttribute,1,1
339,962,strAttribute,1,1
321,707,strAttribute,1,1
334,930,strAttribute,1,1
339,772,strAttribute,1,1
330,979,strAttribute,1,1
328,749,strAttribute,1,1
328,915,strAttribute,1,1
318,765,strAttribute,1,1
328,1084,strAttribute,1,1
420,1269,strAttribute,1,1
422,1342,strAttribute,1,1
403,1295,strAttribute,1,1
428,1261,strAttribute,1,1
422,1501,strAttribute,1,1
399,1352,strAttribute,1,1
428,1374,strAttribute,1,1
399,1525,strAttribute,1,1
398,1325,strAttribute,1,1
424,1518,strAttribute,1,1
424,1335,strAttribute,1,1
400,1488,strAttribute,1,1
398,1199,strAttribute,1,1
420,1360,strAttribute,1,1
424,1496,strAttribute,1,1
399,1141,strAttribute,1,1
401,1184,strAttribute,1,1
420,1174,strAttribute,1,1
400,1509,strAttribute,1,1
417,1125,strAttribute,1,1
398,1168,strAttribute,1,1
408,1158,strAttribute,1,1
420,1474,strAttribute,1,1
401,1540,strAttribute,1,1
417,1439,strAttribute,1,1
420,1407,strAttribute,1,1
417,1214,strAttribute,1,1
420,1231,strAttribute,1,1
414,1319,strAttribute,1,1
420,1225,strAttribute,1,1
417,1368,strAttribute,1,1
420,1117,strAttribute,1,1
405,1248,strAttribute,1,1
405,1447,strAttribute,1,1
403,1253,strAttribute,1,1
403,1150,strAttribute,1,1
420,1383,strAttribute,1,1
428,1534,strAttribute,1,1
414,1415,strAttribute,1,1
417,1480,strAttribute,1,1
397,1465,strAttribute,1,1
420,1191,strAttribute,1,1
424,1422,strAttribute,1,1
405,1286,strAttribute,1,1
408,1206,strAttribute,1,1
408,1391,strAttribute,1,1
420,1399,strAttribute,1,1
